X,BOROUGH,NEIGHBORHOOD,BUILDING.CLASS.CATEGORY,BLOCK,EASE.MENT,APARTMENT.NUMBER,RESIDENTIAL.UNITS,COMMERCIAL.UNITS,TOTAL.UNITS,LAND.SQUARE.FEET,GROSS.SQUARE.FEET,YEAR.BUILT,TAX.CLASS.AT.TIME.OF.SALE,BUILDING.CLASS.AT.TIME.OF.SALE,high.end,sale_year,sale_month,sale_day,sale_minus_built,building_class_same
2349,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,PH-D,FALSE,FALSE,FALSE,369.5,619,1983,2,R4,0,2019,2,10,36,0
2351,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,PH-F,FALSE,FALSE,FALSE,369.5,676,1983,2,R4,0,2019,2,10,36,0
2352,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,18-G,FALSE,FALSE,FALSE,369.5,2558,1983,2,R4,0,2018,10,19,35,0
2353,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,27-H,FALSE,FALSE,FALSE,369.5,2558,1983,2,R4,0,2019,9,25,36,0
2354,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,6-J,FALSE,FALSE,FALSE,369.5,245,1983,2,R4,1,2019,8,15,36,0
2356,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,25-J,FALSE,FALSE,FALSE,369.5,245,1983,2,R4,0,2018,11,21,35,0
2357,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,3-L,FALSE,FALSE,FALSE,369.5,2552,1983,2,R4,0,2018,11,29,35,0
2358,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,12L,FALSE,FALSE,FALSE,369.5,2552,1983,2,R4,0,2019,1,31,36,0
2360,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,25M,FALSE,FALSE,FALSE,369.5,3010,1983,2,R4,1,2018,11,15,35,0
2361,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,8-P,FALSE,FALSE,FALSE,369.5,3167,1983,2,R4,0,2019,4,19,36,0
2362,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,29R,FALSE,FALSE,FALSE,369.5,2588,1983,2,R4,0,2018,10,5,35,0
2363,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,4S,FALSE,FALSE,FALSE,369.5,2552,1983,2,R4,0,2019,8,2,36,0
2364,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,30S,FALSE,FALSE,FALSE,369.5,2552,1983,2,R4,0,2019,4,17,36,0
2365,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,9,FALSE,FALSE,FALSE,369.5,1094,1932,2,R4,0,2019,3,11,87,0
2366,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,8A,FALSE,FALSE,FALSE,369.5,1403,2008,2,R4,1,2019,6,28,11,0
2367,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,12B,FALSE,FALSE,FALSE,369.5,470,2008,2,R4,1,2018,10,26,10,0
2370,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,33B,FALSE,FALSE,FALSE,369.5,470,2008,2,R4,0,2018,12,31,10,0
2371,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,39A,FALSE,FALSE,FALSE,369.5,1703,2008,2,R4,1,2018,11,26,10,0
2372,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,46A,FALSE,FALSE,FALSE,369.5,3104,2008,2,R4,0,2019,3,18,11,0
2373,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,55A,FALSE,FALSE,FALSE,369.5,1703,2008,2,R4,1,2018,12,21,10,0
2374,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,56A,FALSE,FALSE,FALSE,369.5,1703,2008,2,R4,1,2018,12,21,10,0
2375,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,21B,FALSE,FALSE,FALSE,369.5,118,2014,2,R4,0,2019,2,6,5,0
2376,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,24B,FALSE,FALSE,FALSE,369.5,137,2014,2,R4,1,2019,2,28,5,0
2377,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,29B,FALSE,FALSE,FALSE,369.5,424,2014,2,R4,1,2018,12,17,4,0
2379,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,40B,FALSE,FALSE,FALSE,369.5,1148,2014,2,R4,1,2019,9,10,5,0
2381,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,51A,FALSE,FALSE,FALSE,369.5,1318,2014,2,R4,1,2019,7,25,5,0
2382,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,56A,FALSE,FALSE,FALSE,369.5,2091,2014,2,R4,1,2019,6,20,5,0
2383,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,NA,61A,FALSE,FALSE,FALSE,369.5,2093,2014,2,R4,1,2018,11,5,4,0
2384,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,855,NA,11D,FALSE,FALSE,FALSE,369.5,1956,1961,2,R4,0,2018,12,6,57,0
2385,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,855,NA,18B,FALSE,FALSE,FALSE,369.5,2745,1961,2,R4,0,2018,12,7,57,0
2386,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,855,NA,19B,FALSE,FALSE,FALSE,369.5,2745,1961,2,R4,0,2019,4,12,58,0
2387,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,856,NA,2G,FALSE,FALSE,FALSE,369.5,128,1900,2,R4,1,2019,6,14,119,0
2388,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,856,NA,3J,FALSE,FALSE,FALSE,369.5,594,1900,2,R4,1,2019,8,9,119,0
2390,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,856,NA,5T,FALSE,FALSE,FALSE,369.5,2551,1900,2,R4,0,2019,6,19,119,0
2391,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,856,NA,7K,FALSE,FALSE,FALSE,369.5,455,1900,2,R4,1,2018,11,6,118,0
2392,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,856,NA,8G,FALSE,FALSE,FALSE,369.5,147,1900,2,R4,1,2019,5,31,119,0
2393,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,856,NA,8K,FALSE,FALSE,FALSE,369.5,455,1900,2,R4,1,2018,10,16,118,0
2396,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,856,NA,10F,FALSE,FALSE,FALSE,369.5,147,1900,2,R4,1,2018,10,16,118,0
2399,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,856,NA,13F,FALSE,FALSE,FALSE,369.5,1264,1912,2,R4,0,2019,1,31,107,0
2400,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,856,NA,14F,FALSE,FALSE,FALSE,369.5,1264,1912,2,R4,1,2018,11,28,106,0
2401,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,857,NA,5C,FALSE,FALSE,FALSE,369.5,2603,2012,2,R4,0,2018,12,10,6,0
2402,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,857,NA,9C,FALSE,FALSE,FALSE,369.5,2603,2012,2,R4,0,2019,6,14,7,0
2404,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,857,NA,14C,FALSE,FALSE,FALSE,369.5,2482,2012,2,R4,0,2019,7,10,7,0
2405,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,857,NA,16A,FALSE,FALSE,FALSE,369.5,181,2012,2,R4,1,2019,6,13,7,0
2407,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,857,NA,24A,FALSE,FALSE,FALSE,369.5,226,2013,2,R4,0,2018,11,6,5,0
2409,1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,857,NA,36A,FALSE,FALSE,FALSE,369.5,2927,2013,2,R4,0,2019,3,7,6,0
2410,1,FLATIRON,17 CONDO COOPS,842,NA,,FALSE,FALSE,FALSE,369.5,1772,1961,2,R9,1,2019,9,16,58,0
2413,1,FLATIRON,17 CONDO COOPS,842,NA,,FALSE,FALSE,FALSE,369.5,1772,1961,2,R9,0,2019,3,5,58,0
2414,1,FLATIRON,17 CONDO COOPS,842,NA,,FALSE,FALSE,FALSE,369.5,1772,1961,2,R9,0,2018,11,6,57,0
2415,1,FLATIRON,17 CONDO COOPS,842,NA,,FALSE,FALSE,FALSE,369.5,1772,1961,2,R9,0,2018,10,29,57,0
2416,1,FLATIRON,17 CONDO COOPS,842,NA,,FALSE,FALSE,FALSE,369.5,1772,1961,2,R9,1,2018,10,22,57,0
2417,1,FLATIRON,17 CONDO COOPS,842,NA,,FALSE,FALSE,FALSE,369.5,1772,1961,2,R9,1,2018,10,2,57,0
2418,1,FLATIRON,17 CONDO COOPS,851,NA,,FALSE,FALSE,FALSE,369.5,1772,1907,2,R9,1,2019,8,28,112,0
2420,1,FLATIRON,29 COMMERCIAL GARAGES,825,NA,,FALSE,FALSE,FALSE,86,1772,2018,4,G6,0,2019,6,25,1,0
2421,1,FLATIRON,09 COOPS - WALKUP APARTMENTS,848,NA,,FALSE,FALSE,FALSE,369.5,1772,1925,2,C6,0,2019,6,26,94,0
2423,1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,817,NA,,FALSE,FALSE,FALSE,369.5,1772,1926,2,D4,1,2019,6,10,93,0
2424,1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,844,NA,,FALSE,FALSE,FALSE,369.5,1772,1900,2,D0,1,2019,5,15,119,0
2425,1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,844,NA,,FALSE,FALSE,FALSE,369.5,1772,1900,2,D0,1,2019,3,29,119,0
2426,1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,850,NA,,FALSE,FALSE,FALSE,369.5,1772,1903,2,D0,1,2019,3,11,116,0
2427,1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,851,NA,,FALSE,FALSE,FALSE,369.5,1772,1900,2,D0,0,2019,4,2,119,0
2428,1,FLATIRON,15 CONDOS - 2-10 UNIT RESIDENTIAL,821,NA,3-FL,FALSE,FALSE,FALSE,369.5,651,1932,2,R1,1,2019,2,22,87,0
2429,1,FLATIRON,15 CONDOS - 2-10 UNIT RESIDENTIAL,821,NA,4-FL,FALSE,FALSE,FALSE,369.5,651,1932,2,R1,1,2019,2,20,87,0
2430,1,FLATIRON,15 CONDOS - 2-10 UNIT RESIDENTIAL,821,NA,PH&RT,FALSE,FALSE,FALSE,369.5,1099,1932,2,R1,1,2019,5,24,87,0
2431,1,FLATIRON,15 CONDOS - 2-10 UNIT RESIDENTIAL,823,NA,2,FALSE,FALSE,FALSE,369.5,330,1851,2,R1,1,2019,6,26,168,0
2432,1,FLATIRON,15 CONDOS - 2-10 UNIT RESIDENTIAL,823,NA,5,FALSE,FALSE,FALSE,369.5,74,1851,2,R1,1,2018,12,10,167,0
2434,1,FLATIRON,15 CONDOS - 2-10 UNIT RESIDENTIAL,846,NA,NO. 2,FALSE,FALSE,FALSE,369.5,485,1900,2,R1,1,2019,8,5,119,0
2435,1,FLATIRON,15 CONDOS - 2-10 UNIT RESIDENTIAL,846,NA,NO. 4,FALSE,FALSE,FALSE,369.5,485,1900,2,R1,0,2018,11,30,118,0
2438,1,FLATIRON,15 CONDOS - 2-10 UNIT RESIDENTIAL,849,NA,6,FALSE,FALSE,FALSE,369.5,1988,1935,2,R1,1,2018,11,20,83,0
2439,1,FLATIRON,15 CONDOS - 2-10 UNIT RESIDENTIAL,850,NA,RES3,FALSE,FALSE,FALSE,369.5,616,1932,2,R1,1,2018,12,6,86,0
2440,1,FLATIRON,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,821,NA,CB,FALSE,FALSE,FALSE,369.5,1015,1932,2,R8,1,2019,5,24,87,0
2441,1,FLATIRON,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,821,NA,CD,FALSE,FALSE,FALSE,369.5,2969,1932,2,R8,1,2019,2,22,87,0
2442,1,FLATIRON,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,821,NA,CE,FALSE,FALSE,FALSE,369.5,2969,1932,2,R8,1,2019,2,20,87,0
2443,1,FLATIRON,21 OFFICE BUILDINGS,819,NA,,FALSE,TRUE,TRUE,253,1037,1906,4,O6,1,2019,8,2,113,0
2444,1,FLATIRON,21 OFFICE BUILDINGS,819,NA,,FALSE,TRUE,TRUE,253,1037,1906,4,O6,0,2018,12,31,112,0
2445,1,FLATIRON,21 OFFICE BUILDINGS,819,NA,,FALSE,TRUE,TRUE,253,1037,1906,4,O6,0,2018,12,20,112,0
2446,1,FLATIRON,21 OFFICE BUILDINGS,823,NA,,FALSE,TRUE,TRUE,644,1597,1907,4,O5,1,2018,11,28,111,0
2448,1,FLATIRON,21 OFFICE BUILDINGS,826,NA,,FALSE,TRUE,TRUE,787,916,1911,4,O6,1,2019,5,23,108,0
2449,1,FLATIRON,21 OFFICE BUILDINGS,827,NA,,FALSE,TRUE,TRUE,380,1583,1913,4,O6,0,2018,12,13,105,0
2451,1,FLATIRON,21 OFFICE BUILDINGS,846,NA,,FALSE,TRUE,TRUE,680,2751,1908,4,O6,0,2019,8,29,111,0
2452,1,FLATIRON,21 OFFICE BUILDINGS,847,NA,,FALSE,TRUE,TRUE,490,1913,1900,4,O6,0,2019,9,11,119,0
2453,1,FLATIRON,21 OFFICE BUILDINGS,848,NA,,FALSE,TRUE,TRUE,550,1598,1901,4,O6,1,2018,12,19,117,0
2454,1,FLATIRON,21 OFFICE BUILDINGS,856,NA,,FALSE,TRUE,TRUE,231,1526,1913,4,O4,0,2019,8,16,106,0
2455,1,FLATIRON,21 OFFICE BUILDINGS,856,NA,,FALSE,TRUE,TRUE,231,1526,1913,4,O4,0,2019,7,3,106,0
2456,1,FLATIRON,21 OFFICE BUILDINGS,856,NA,,FALSE,TRUE,TRUE,231,1526,1913,4,O4,0,2019,3,18,106,0
2457,1,FLATIRON,21 OFFICE BUILDINGS,856,NA,,FALSE,TRUE,TRUE,231,1526,1913,4,O4,1,2018,12,12,105,0
2458,1,FLATIRON,23 LOFT BUILDINGS,821,NA,,FALSE,TRUE,TRUE,151,2353,1910,4,L9,0,2019,6,21,109,0
2459,1,FLATIRON,23 LOFT BUILDINGS,826,NA,,FALSE,TRUE,TRUE,783,3143,1920,4,L2,1,2018,12,11,98,0
2460,1,FLATIRON,29 COMMERCIAL GARAGES,850,NA,,FALSE,TRUE,TRUE,793,2556,1955,4,G9,1,2019,3,26,64,0
2461,1,FLATIRON,43 CONDO OFFICE BUILDINGS,822,NA,OFF1,FALSE,FALSE,FALSE,369.5,840,1900,4,RB,1,2018,12,20,118,0
2462,1,FLATIRON,43 CONDO OFFICE BUILDINGS,822,NA,OFF2,FALSE,FALSE,FALSE,369.5,836,1900,4,RB,1,2018,12,20,118,0
2464,1,FLATIRON,43 CONDO OFFICE BUILDINGS,822,NA,OFF4,FALSE,FALSE,FALSE,369.5,837,1900,4,RB,1,2018,12,20,118,0
2466,1,FLATIRON,43 CONDO OFFICE BUILDINGS,822,NA,OFF6,FALSE,FALSE,FALSE,369.5,836,1900,4,RB,1,2018,12,20,118,0
2468,1,FLATIRON,43 CONDO OFFICE BUILDINGS,822,NA,OFF8,FALSE,FALSE,FALSE,369.5,837,1900,4,RB,1,2018,12,20,118,0
2469,1,FLATIRON,43 CONDO OFFICE BUILDINGS,850,NA,1,FALSE,FALSE,FALSE,369.5,1649,1904,4,RB,0,2019,3,14,115,0
2470,1,FLATIRON,44 CONDO PARKING,819,NA,P1,FALSE,FALSE,FALSE,369.5,1624,2015,4,RG,1,2019,3,15,4,0
2471,1,FLATIRON,44 CONDO PARKING,819,NA,P3,FALSE,FALSE,FALSE,369.5,955,2015,4,RG,0,2018,10,29,3,0
2472,1,FLATIRON,44 CONDO PARKING,822,NA,GAR,FALSE,FALSE,FALSE,369.5,2389,1927,4,RG,1,2019,1,31,92,0
2473,1,FLATIRON,46 CONDO STORE BUILDINGS,827,NA,COMM,FALSE,FALSE,FALSE,369.5,1235,1913,4,RK,1,2019,1,16,106,0
2475,1,FLATIRON,47 CONDO NON-BUSINESS STORAGE,819,NA,SU10,FALSE,FALSE,FALSE,369.5,1541,2015,4,RS,0,2018,12,21,3,0
2476,1,FLATIRON,47 CONDO NON-BUSINESS STORAGE,819,NA,SU12,FALSE,FALSE,FALSE,369.5,1541,2015,4,RS,0,2018,10,29,3,0
2478,1,GRAMERCY,02 TWO FAMILY DWELLINGS,898,NA,,TRUE,FALSE,TRUE,55,1991,1900,1,B1,1,2019,9,19,119,0
2479,1,GRAMERCY,02 TWO FAMILY DWELLINGS,898,NA,,TRUE,FALSE,TRUE,55,1626,1910,1,B1,1,2019,6,27,109,0
2480,1,GRAMERCY,02 TWO FAMILY DWELLINGS,902,NA,,TRUE,TRUE,TRUE,118,2056,1910,1,S2,0,2019,9,18,109,0
2481,1,GRAMERCY,07 RENTALS - WALKUP APARTMENTS,871,NA,,TRUE,TRUE,TRUE,405,3041,1900,2,C7,1,2018,10,3,118,0
2482,1,GRAMERCY,07 RENTALS - WALKUP APARTMENTS,899,NA,,TRUE,TRUE,TRUE,531,985,1910,2,C7,1,2019,1,15,109,0
2483,1,GRAMERCY,09 COOPS - WALKUP APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,C6,0,2018,11,29,98,0
2484,1,GRAMERCY,09 COOPS - WALKUP APARTMENTS,896,NA,,FALSE,FALSE,FALSE,369.5,1772,1900,2,C6,0,2019,3,15,119,0
2487,1,GRAMERCY,09 COOPS - WALKUP APARTMENTS,904,NA,,FALSE,FALSE,FALSE,369.5,1772,1950,2,C6,0,2019,3,28,69,0
2488,1,GRAMERCY,09 COOPS - WALKUP APARTMENTS,904,NA,,FALSE,FALSE,FALSE,369.5,1772,1950,2,C6,0,2019,2,1,69,0
2490,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1900,2,D4,0,2019,9,18,119,0
2491,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1900,2,D4,0,2019,9,3,119,0
2492,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1900,2,D4,0,2019,7,10,119,0
2493,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1900,2,D4,0,2019,2,15,119,0
2494,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1900,2,D4,0,2018,12,11,118,0
2499,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1959,2,D4,0,2019,8,13,60,0
2500,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1959,2,D4,0,2019,8,13,60,0
2501,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1959,2,D4,0,2019,6,6,60,0
2502,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1959,2,D4,0,2019,6,4,60,0
2503,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1959,2,D4,0,2019,5,20,60,0
2505,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1959,2,D4,0,2019,2,26,60,0
2506,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1959,2,D4,0,2019,2,20,60,0
2509,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1963,2,D4,0,2019,7,9,56,0
2511,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1963,2,D4,0,2019,2,21,56,0
2512,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,NA,,FALSE,FALSE,FALSE,369.5,1772,1963,2,D4,0,2018,12,17,55,0
2514,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,873,NA,,FALSE,FALSE,FALSE,369.5,1772,1962,2,D4,0,2019,6,18,57,0
2515,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,873,NA,,FALSE,FALSE,FALSE,369.5,1772,1962,2,D4,0,2019,6,13,57,0
2517,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,873,NA,,FALSE,FALSE,FALSE,369.5,1772,1962,2,D4,0,2019,5,29,57,0
2519,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,873,NA,,FALSE,FALSE,FALSE,369.5,1772,1962,2,D4,0,2018,12,18,56,0
2520,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,873,NA,,FALSE,FALSE,FALSE,369.5,1772,1962,2,D4,0,2018,11,14,56,0
2522,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,874,NA,,FALSE,FALSE,FALSE,369.5,1772,1913,2,D0,1,2019,9,11,106,0
2523,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,874,NA,,FALSE,FALSE,FALSE,369.5,1772,1913,2,D0,1,2019,8,28,106,0
2524,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,874,NA,,FALSE,FALSE,FALSE,369.5,1772,1913,2,D0,0,2018,10,30,105,0
2525,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2019,5,22,99,0
2526,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1920,2,D4,0,2019,4,3,99,0
2529,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1930,2,D4,0,2019,9,16,89,0
2531,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1950,2,D4,0,2019,5,6,69,0
2533,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1950,2,D4,1,2018,11,2,68,0
2535,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,5,9,63,0
2536,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,4,22,63,0
2537,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,2,8,63,0
2538,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,1,2019,2,1,63,0
2539,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2019,1,7,63,0
2540,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2018,12,28,62,0
2541,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2018,12,26,62,0
2543,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2018,11,6,62,0
2544,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1956,2,D4,0,2018,10,26,62,0
2545,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1903,2,D4,0,2019,2,25,116,0
2546,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,NA,,FALSE,FALSE,FALSE,369.5,1772,1903,2,D4,0,2018,11,21,115,0
2548,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,876,NA,,FALSE,FALSE,FALSE,369.5,1772,1909,2,D4,0,2019,7,24,110,0
2550,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,876,NA,,FALSE,FALSE,FALSE,369.5,1772,1909,2,D4,1,2019,1,14,110,0
2551,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1928,2,D4,0,2019,9,19,91,0
2552,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1928,2,D4,0,2019,9,18,91,0
2553,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1928,2,D4,1,2019,5,30,91,0
2554,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1928,2,D4,0,2019,2,28,91,0
2555,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1928,2,D4,1,2018,11,2,90,0
2556,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1924,2,D4,1,2019,8,13,95,0
2557,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1924,2,D4,1,2019,6,28,95,0
2558,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1924,2,D4,1,2019,6,26,95,0
2559,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1924,2,D4,1,2019,2,13,95,0
2560,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,0,2019,3,18,109,0
2561,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,1,2019,1,10,109,0
2562,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1910,2,D4,1,2018,10,23,108,0
2563,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1927,2,D4,1,2019,8,6,92,0
2564,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1927,2,D4,0,2019,8,6,92,0
2565,1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,877,NA,,FALSE,FALSE,FALSE,369.5,1772,1927,2,D4,1,2018,12,18,91,0
